-0.4122564226009935,10.917874135809711,0.06983434330777527, 3.886541338001546,-2.6108948946323434,-1.5642657403569942, -5.032030488331426,-0.9756993006648251,5.483258828361265, 0.4158164277909435,-14.227221409322338,7.562676912660255, -0.1434399974653271,-14.907699197473708,-1.6024771812439411,
-0.41800554026610826,10.910525699857782,0.044282560117395064, 3.8683724410475833,-2.613528835260409,-1.5485316053979652, -5.031213099883319,-0.9837765246541537,5.494362339734916, 0.36384126030442765,-14.221157963392452,7.53095811021586, -0.13867170532907203,-14.888589775277032,-1.7632069184126422,
-0.42832108237143274,10.906956130353478,0.008185860790849375, 3.8625613545197623,-2.6252981282593613,-1.5462261160409057, -5.031688499649565,-0.9912151895938539,5.501376727362455, 0.3149626341027396,-14.240177886941918,7.474804762528269, -0.13592492869455874,-14.860811069832616,-1.9300443413029313,
-0.43849136952728607,10.905595302879536,-0.036336312068964816, 3.865501811505384,-2.644852102544373,-1.5403066185951673, -5.021379593306196,-0.9919570478021775,5.49035489709609, 0.26887801649047205,-14.285783660967695,7.376374394204895, -0.13276095139321775,-14.8479586121933,-2.1052626474467253,
-0.4440417659078921,10.905159619033498,-0.08004388213858604, 3.860142823918544,-2.660734382289885,-1.522433476138474, -5.003489091601682,-1.000762457487907,5.453706098377953, 0.22412860932106504,-14.354740009395753,7.227978434632252, -0.12342977740076577,-14.822204752183856,-2.285650759160916,
-0.44847247340099194,10.904719082333486,-0.12341478728561839, 3.845158892194915,-2.6660122281671583,-1.5171857972004048, -4.9950420100880155,-1.0255022314730944,5.411765756043668, 0.18292195858200166,-14.435925454297339,7.0512200232927285, -0.11486227524401116,-14.77467928644368,-2.4704844022825476,
-0.4474216390083221,10.90357985394494,-0.16732247003616862, 3.8397769996783353,-2.670369482861398,-1.4993715313618203, -4.991084690648231,-1.0567341239450236,5.3715488964702125, 0.16405234474190777,-14.514245772075522,6.885753872611513, -0.10477539390567614,-14.724731905236832,-2.6586716588408557,
-0.44546478926495325,10.901124810385202,-0.21418987396567957, 3.8358159435407746,-2.668751897384965,-1.458253086059301, -4.985984226116191,-1.1039498353383035,5.319759785549383, 0.17978591280644451,-14.595074752971474,6.719693603709878, -0.09878250101599484,-14.685814121131859,-2.834772408787682,
-0.4422722062265052,10.90032217520702,-0.2711691209448155, 3.8446706125439523,-2.6950173781027154,-1.4287198886763832, -4.960730368411035,-1.1350199995567678,5.256281787292529, 0.21562292890257773,-14.666258029762288,6.5463774819501985, -0.09793668930251975,-14.663318590343488,-3.0087573768844464,
-0.43461659619491044,10.89864474250302,-0.3204132925492367, 3.8511187549567314,-2.717974492088631,-1.4042673032507018, -4.9339851192180735,-1.176995945153621,5.189451633322239, 0.24643369288893346,-14.707602425747877,6.404078986914058, -0.0908197654931957,-14.619506311448848,-3.2170083620586567,
